ImageNumber,BorderedCellsWithProcesses_Number_Object_Number,BorderedCellsWithProcesses_Location_Center_X,BorderedCellsWithProcesses_Location_Center_Y
351,29,1301.16405135521,1230.20185449358
351,30,1348.83271375465,1225.52788104089
351,31,1481.06832298137,1249.44776962168
351,32,1570.98409893993,1263.61130742049
351,33,1250.68938547486,1277.64022346369
351,34,1492.71428571429,1338.22857142857
351,35,1278.61220043573,1329.99128540305
351,36,1616.85509325681,1327.59971305595
351,37,1425.70797831139,1409.28892331526
351,38,1398.46510110894,1381.82713633399
351,39,1444.55063291139,1434.20886075949
351,40,1352.55722178374,1631.57813733228
352,1,158.834808259587,104.510324483776
352,2,129.634095634096,107.530145530146
352,3,785.686893203884,564.842233009709
352,4,651.119565217391,594.672360248447
352,5,766.165923282783,663.154326494202
352,6,630.179540709812,713.248434237996
352,7,333.349794238683,739.650205761317
352,8,365.377394636015,757.772030651341
352,9,242.212328767123,756.978082191781
352,10,168.040740740741,770.692592592593
352,11,291.575284090909,790.180397727273
352,12,305.090551181102,779.96062992126
352,13,359.938566552901,776.313993174061
352,14,222.40157480315,783.952755905512
352,15,415.974358974359,793.084134615385
352,16,477.328125,799.472355769231
352,17,361.899343544858,795.893873085339
352,18,125.307601649971,802.377136122569
352,19,650.347826086957,807.461247637051
352,20,12.2895238095238,817.392380952381
352,21,261.137804878049,814.381707317073
352,22,226.36032388664,817.637651821862
352,23,850.193236714976,820.227053140097
352,24,676.090106007067,822.187279151943
352,25,630.983233532934,835.602395209581
352,26,1027.71652593486,837.170084439083
352,27,353.997282608696,832.755434782609
352,28,889.780701754386,836.019736842105
352,29,283.325768667643,842.231332357247
352,30,435.907894736842,835.664473684211
352,31,397.854881266491,852.379067722076
352,32,482.066165413534,838.962406015038
352,33,371.169191919192,847.265151515152
352,34,976.023668639053,854.075443786982
352,35,1067.15801354402,858.725733634311
352,36,1249.33267716535,856.15157480315
352,37,573.10761589404,848.418046357616
352,38,513.139240506329,860.141048824593
352,39,854.564516129032,857.516129032258
352,40,340.801666666667,857.251666666667
352,41,534.412997903564,860.542976939203
352,42,1107.93644859813,876.198130841121
352,43,1489.44018058691,863.487584650113
352,44,420.555555555556,868.771604938272
352,45,448.484224965706,863.371742112483
352,46,888.943313953488,869.795058139535
352,47,1019.84011220196,877.586255259467
352,48,1173.09742895805,886.104194857916
352,49,549.707865168539,888.434456928839
352,50,1214.5868596882,903.073496659243
352,51,1502.85931174089,928.342105263158
352,52,1466.52160493827,931.314814814815
352,53,1526.44647519582,942.485639686684
352,54,1564.77507418398,926.695548961424
352,55,1218.49596122779,931.623586429725
352,56,1112.39102564103,942.278846153846
352,57,1346.93888888889,937.344444444444
352,58,796.903903903904,957.231231231231
352,59,1493.4922813036,983.93653516295
352,60,1551.10025062657,993.185463659148
352,61,1403.26315789474,1005.51619433198
352,62,1235.37435897436,1015.82948717949
352,63,1437.75109809663,1013.439238653
352,64,1503.72727272727,1022.88391608392
352,65,1479.1295620438,1038.0401459854
352,66,1523.72389380531,1044.85486725664
352,67,1418.27758816837,1054.66325369738
352,68,1388.67071688943,1075.93681652491
352,69,1508.25408348457,1072.11615245009
352,70,1493.23036649215,1083.35340314136
352,71,1464.18581081081,1116.75
352,72,330.822141560799,1292.6388384755
352,73,293.875954198473,1383.44083969466
352,74,269.760245901639,1541.98975409836
352,75,24.7568134171908,1851.52830188679
353,1,1893.40025412961,402.43583227446
353,2,1018.66227347611,748.62273476112
353,3,1075.56912878788,769.570075757576
353,4,1175.64084507042,803.953051643192
353,5,1033.57465277778,816.581597222222
353,6,1140.93546666667,822.1728
353,7,1332.71535982814,827.134264232009
353,8,973.603283173735,863.420656634747
353,9,1701.88151658768,824.168246445498
353,10,1471.19417475728,871.015776699029
353,11,1648.35164835165,900.551986475063
353,12,750.083741163676,909.179989124524
353,13,1212.29315960912,904.539087947883
353,14,1030.98547918683,949.36398838335
353,15,1127.88701594533,945.157630979499
353,16,1220.60855784469,935.629160063391
353,17,1657.80529300567,949.009451795841
353,18,1264.6,956.220408163265
353,19,1159.7386541471,985.806729264476
353,20,913.31011235955,970.234456928839
353,21,910.372586872587,1003.17953667954
353,22,1487.36771728749,997.312320916906
353,23,1295.99522673031,1031.12410501193
353,24,1229.81202487906,1058.45058742225
353,25,1298.50555555556,1064.62777777778
353,26,1153.46988670244,1079.53369111509
353,27,1138.05068226121,1075.96296296296
353,28,1324.00987045034,1118.02590993214
353,29,1279.38823529412,1094.15529411765
353,30,1346.3903192585,1096.07415036045
353,31,1006.03075291622,1129.13467656416
353,32,1189.75415104446,1147.27959292983
353,33,1275.20062695925,1180.94984326019
353,34,1158.78205128205,1207.11025641026
353,35,1246.11342592593,1203.54398148148
353,36,1253.59823399558,1223.65783664459
353,37,989.113636363636,1249.67424242424
353,38,1227.12471395881,1257.90846681922
353,39,1135.21863799283,1258.17025089606
353,40,1079.45433962264,1279.40528301887
353,41,1497.65275707899,1294.54247391952
353,42,1490.13228699552,1372.09753363229
354,1,187.92723880597,328.160447761194
354,2,378.6576,499.0848
354,3,103.670194003527,561.333333333333
354,4,191.161006289308,602.796226415094
354,5,240.281535648995,762.661791590494
354,6,1093.22864321608,813.98743718593
354,7,990.231265108783,838.124899274778
354,8,69.1287593984962,833.606203007519
354,9,911.37552742616,835.175105485232
354,10,395.680107526882,848.16935483871
354,11,184.736559139785,847.341397849462
354,12,185.709366391185,869.279614325069
354,13,901.179211469534,882.143369175627
354,14,1105.1101836394,898.631886477462
354,15,828.951271186441,895.622881355932
354,16,1149.28143712575,895.721556886228
354,17,1036.64053537285,893.009560229445
354,18,215.103343465046,894.534954407295
354,19,1083.714,909.576
354,20,1208.23888182973,912.125794155019
354,21,1173.37089871612,918.564907275321
354,22,1059.33227848101,906.838607594937
354,23,54.3573923166473,912.634458672875
354,24,1301.95353159851,916.139405204461
354,25,1271.66366906475,926.80845323741
354,26,822.39029535865,924.213080168776
354,27,1043.28295254833,926.968365553603
354,28,915.876254180602,925.048494983278
354,29,402.591790193843,936.431014823261
354,30,860.701449275362,938.201449275362
354,31,571.759336099585,946.612724757953
354,32,1061.87340764331,962.334394904459
354,33,1123.04452359751,966.540516473731
354,34,1235.32470334412,967.87594390507
354,35,1204.18215613383,963.724907063197
354,36,890.573770491803,972.309426229508
354,37,100.267647058824,978.874509803922
354,38,1153.75503355705,991.700223713647
354,39,1030.88172043011,987.982795698925
354,40,909.635021097046,998.949367088608
354,41,994.328125,1002.84635416667
354,42,939.412727272727,1027.13636363636
354,43,157.123629112662,1077.2333000997
354,44,155.253424657534,1164.14383561644
355,1,936.630364806867,733.494098712446
355,2,1125.74079754601,819.793711656442
355,3,944.632241813602,829.4080604534
355,4,1148.54454022989,852.25
355,5,1068.79672897196,889.380841121495
355,6,848.508343508344,869.196174196174
355,7,1012.8580060423,888.769385699899
355,8,1037.57715430862,913.879759519038
355,9,1055.40502793296,955.673882681564
355,10,1104.53484320557,951.240418118467
355,11,1176.43316062176,990.664594127807
355,12,1124.8482088646,1035.65452337583
355,13,1448.27503736921,1152.65620328849
356,1,1265.55587949466,27.1185617103984
356,2,1287.86636971047,8.14699331848552
356,3,1227.22680412371,441.430698739977
356,4,1100.49861495845,467.040858725762
356,5,1138.56171284635,578.937027707809
356,6,1017.06519654842,666.093000958773
356,7,1383.68608414239,717.488673139159
356,8,1193.61997226075,802.203883495146
356,9,926.666326009198,810.77721001533
356,10,720.528348909657,835.917133956386
356,11,1166.01543942993,829.264845605701
356,12,1167.69143576826,793.056675062972
356,13,580.32899408284,837.279289940828
356,14,632.449343339587,837.775797373358
356,15,874.516998827667,862.145369284877
356,16,917.313012895662,858.199296600234
356,17,1153.19591346154,868.606971153846
356,18,1018.65873836608,880.043433298863
356,19,656.246956521739,880.906086956522
356,20,956.110420650096,880.898661567878
356,21,1052.00965147453,880.945844504021
356,22,633.115691489362,907.614361702128
356,23,822.240875912409,910.113868613139
356,24,853.04,906.802222222222
356,25,527.597285067873,924.401206636501
356,26,902.888554216867,928.872489959839
356,27,1189.65645514223,928.183807439825
356,28,485.639614855571,941.887207702888
356,29,608.098720292505,955.769043266301
356,30,849.019617706237,963.094064386318
356,31,719.544943820225,965.571629213483
356,32,960.983263598326,977.89539748954
356,33,795.982804232804,989.034391534392
356,34,1018.20100502513,987.384422110553
356,35,989.922630560928,1010.34912959381
356,36,1028.64680851064,994.469787234042
356,37,954.946608946609,1023.80375180375
356,38,854.421153846154,1037.73653846154
356,39,1050.84119677791,1042.03222094361
356,40,1120.87351778656,1039.90316205534
356,41,1077.79316546763,1048.33633093525
356,42,967.44835868695,1077.00400320256
356,43,892.654171704958,1081.89600967352
356,44,1018.70893054024,1091.67585446527
356,45,1214.76613885505,1096.7856272838
356,46,1010.32445923461,1141.25623960067
356,47,1172.30963302752,1167.88876146789
356,48,990.491135915955,1198.83125410374
356,49,1031.35328836425,1207.4502529511
356,50,929.608913370055,1632.13420130195
356,51,867.355294117647,1639.94352941176
356,52,842.368518518518,1657.27222222222
356,53,886.619709412508,1779.74668351232
356,54,834.078947368421,1751.3987854251
356,55,808.40903686088,1906.88585017836
356,56,772.709228824273,1925.58533501896
357,1,1065.3884057971,23.036231884058
357,2,856.506573859242,525.197215777262
357,3,686.427430093209,622.358189081225
357,4,787.484422110553,669.526633165829
357,5,387.717073170732,703.79837398374
357,6,754.785714285714,711.53025210084
357,7,473.149540517961,740.145363408521
357,8,684.732600732601,780.774114774115
357,9,745.986607142857,795.170386904762
357,10,808.995480225989,789.570621468927
357,11,498.348780487805,809.831707317073
357,12,879.487714072971,809.542069992554
357,13,395.115101289134,820.144567219153
357,14,508.40899122807,841.698464912281
357,15,186.990597716588,830.378777703157
357,16,431.064200217628,847.424374319913
357,17,458.440389294404,839.510948905109
357,18,480.114893617021,859.73829787234
357,19,242.277027027027,861.133445945946
357,20,706.267358339984,871.535514764565
357,21,763.138562091503,874.430065359477
357,22,297.646801051709,884.460122699386
357,23,382.923588039867,877.799003322259
357,24,520.703184713376,891.247133757962
357,25,483.58785046729,894.342990654206
357,26,675.724061810155,899.022075055188
357,27,610.405953134896,913.893603546548
357,28,658.494983277592,914.394648829431
357,29,526.366711319491,971.847957133289
357,30,638.344559585492,949.294473229706
357,31,750.468481375358,952.131088825215
357,32,777.769662921348,963.165730337079
357,33,453.366771159875,974.586206896552
357,34,855.87514450867,998.795375722543
357,35,434.865837696335,1049.63089005236
357,36,494.624454148472,1046.77365356623
357,37,829.21271393643,1089.85574572127
357,38,676.368758002561,1105.43277848912
357,39,460.597093023256,1129.68255813953
357,40,532.780198019802,1137.14455445545
357,41,727.967567567568,1151.3009009009
357,42,657.880063124671,1393.27038400842
357,43,524.289726027397,1629.00342465753
357,44,411.095652173913,1763.87391304348
357,45,429.164247517189,1923.04125286478
357,46,284.489821882952,1925.48854961832
358,1,1349.20713305898,523.385459533608
358,2,1328.74071743235,491.166771554437
358,3,1273.26969550507,519.203963267279
358,4,1320.99755501222,598.439282803586
358,5,857.374331550802,604.616755793226
358,6,1192.60167966407,632.833833233353
358,7,1537.77150537634,684.977150537634
358,8,1446.60193392425,712.682514101531
358,9,1485.2656449553,702.581098339719
358,10,1216.33656957929,725.075242718447
358,11,1680.90073529412,739.959558823529
358,12,1100.03714622642,767.258844339623
358,13,1327.28679413072,765.206313917297
358,14,1228.07960199005,768.092868988391
358,15,1591.46733282091,794.879323597233
358,16,761.402847571189,814.912060301507
358,17,1357.48484848485,839.415329768271
358,18,1443.09809264305,839.692098092643
358,19,1465.71530531324,842.180015860428
358,20,1506.71870170015,850.508500772798
358,21,1244.60332871012,854.757281553398
358,22,1351.07385229541,861.870259481038
358,23,1011.60584343991,882.4796030871
358,24,1416.76243093923,861.910220994475
358,25,1069.65744920993,862.09085778781
358,26,1115.58071920428,875.754399387911
358,27,899.049312853678,934.199676637025
358,28,1196.04534412955,964.373279352227
358,29,1160.1270718232,983.345303867403
358,30,1116.63953488372,1007.55620155039
358,31,1096.88520055325,1038.90594744122
358,32,1222.78721745908,1095.99922057677
358,33,1499.39545454545,1129.02045454545
358,34,1496.29910714286,1163.13392857143
358,35,1055.43036837376,1255.91105121294
358,36,1464.74594078319,1358.89493791786
358,37,1004.68907563025,1389.49579831933
358,38,1010.74364896074,1446.45419553503
359,1,455.551637279597,716.471032745592
359,2,332.179183135705,863.95256916996
359,3,37.6397260273973,924.206849315068
359,4,375.83821656051,916.210191082803
359,5,16.5804988662132,925.43537414966
359,6,97.8557336621455,931.771886559803
359,7,141.391771019678,949.504472271914
359,8,94.8155963302752,978.037614678899
359,9,363.898601398601,968.77972027972
359,10,650.459722222222,972.338888888889
359,11,11.8659090909091,992.206818181818
359,12,37.2235772357724,998.589430894309
359,13,409.937293729373,1018.68481848185
359,14,1085.34466019417,1023.55825242718
359,15,1050.92615830116,1053.60086872587
359,16,1225.74169040836,1044.3950617284
359,17,544.107266435986,1036.15570934256
359,18,214.674565560821,1035.8467614534
359,19,653.050632911392,1037.33966244726
359,20,1078.49618320611,1051.17938931298
359,21,1269.58303249097,1049.14079422383
359,22,1100.46551724138,1056.20402298851
359,23,1126.86555697823,1069.91421254802
359,24,1316.35635964912,1082.26754385965
359,25,1098.1007751938,1083.92635658915
359,26,986.238095238095,1098.23529411765
359,27,687.648318042813,1113.11314984709
359,28,654.211498973306,1109.69404517454
359,29,1259.64910025707,1133.50514138817
359,30,1080.34328358209,1121.81791044776
359,31,1028.46296296296,1128.53703703704
359,32,1129.64336661912,1129.43794579173
359,33,1314.60938809723,1140.24056999162
359,34,1069.23003194888,1140.72843450479
359,35,1041.82165605096,1142.03694267516
359,36,1085.51573849879,1149.32445520581
359,37,1381.23442136499,1137.63056379822
359,38,1078.92647058824,1176.37352941176
359,39,1094.39524517088,1183.02674591382
359,40,1232.65870307167,1197.11376564278
359,41,257.157461809636,1238.29494712103
360,1,1418.61695906433,658.96783625731
360,2,1229.19875776398,762.989130434783
360,3,1144.01928020566,721.032133676093
360,4,1131.2392120075,784.527204502814
360,5,1582.68115942029,812.618357487923
360,6,1116.86061381074,836.635549872123
360,7,1409.05307855626,855.016985138004
360,8,1077.04184100418,944.804741980474
360,9,1054.43880597015,998.994029850746
360,10,1085.2786309785,1068.11584028082
360,11,1060.8857615894,1148.75
360,12,1169.906729634,1921.32585596222
361,1,82.2220744680851,161.349734042553
361,2,505.519117647059,315.105882352941
361,3,703.716152019002,430.565320665083
361,4,277.115601503759,505.134398496241
361,5,76.7205882352941,511.269607843137
361,6,160.337171052632,561.998355263158
361,7,230.643192488263,677.912363067293
361,8,297.826161790017,738.951807228916
361,9,161.208791208791,757.617216117216
361,10,129.763257575758,772.244318181818
361,11,57.9394479073909,777.366874443455
361,12,184.316639741519,785.894991922456
361,13,139.585209003215,800.573954983923
361,14,836.711340206186,819.157216494845
361,15,749.323809523809,832.22380952381
361,16,82.4392857142857,831.577380952381
361,17,120.52,835.088
361,18,252.777777777778,840.733959311424
361,19,559.559748427673,843.509433962264
361,20,857.168654173765,883.594548551959
361,21,1111.99892008639,879.049676025918
361,22,1003.70126227209,893.143057503506
361,23,263.587933247754,900.98973042362
361,24,1157.87559055118,896.311811023622
361,25,1236.52806122449,904.145408163265
361,26,1116.67034700315,914.242902208202
361,27,875.331210191083,917.450636942675
361,28,1072.06125827815,915.519867549669
361,29,714.26656394453,917.861325115562
361,30,926.423143350604,920.055267702936
361,31,427.878493317132,929.188335358445
361,32,970.535004321521,941.321521175454
361,33,871.21768707483,925.989795918367
361,34,1194.49734513274,923.805309734513
361,35,1048.53115264797,940.141744548287
361,36,1157.93949044586,948.747346072187
361,37,1200.20578420467,954.92213570634
361,38,1008.36734693878,955.365777080063
361,39,746.178756476684,952.652849740933
361,40,763.050816696915,960.715063520871
361,41,1077.59282700422,956.383966244726
361,42,906.365671641791,963.748756218905
361,43,247.548449612403,982.451550387597
361,44,1003.34789644013,990.671521035599
361,45,609.093607305936,986.429223744292
361,46,305.496336996337,989.824175824176
361,47,1129.42280945758,990.296244784423
361,48,1267.15025041736,995.691151919866
361,49,1170.33786407767,1001.38058252427
361,50,1316.23558484349,1007.20922570016
361,51,978.941666666667,1013.32083333333
361,52,1390.83422459893,1018.69964349376
361,53,1199.49761526232,1006.81717011129
361,54,1230.43502824859,1024.98728813559
361,55,66.6729222520107,1041.93230563003
361,56,1532.83410138249,1022.49769585253
361,57,1132.85196850394,1027.33858267717
361,58,1300.17252396166,1041.34078807242
361,59,1196.84029038113,1044.38656987296
361,60,1254.79758522727,1076.47372159091
361,61,1170.12283737024,1076.67128027682
361,62,272.147663551402,1244.2
362,1,1395.976,158.300571428571
362,2,1524.14615770969,95.9643395278754
362,3,1454.57434944238,158.030669144981
362,4,1152.59662090813,180.353748680042
362,5,1175.42389525368,240.069558101473
362,6,1541.78028169014,331.476056338028
362,7,1397.6982836495,420.246612466125
362,8,1371.74915824916,547.895622895623
362,9,1383.64123524069,654.099000908265
362,10,909.749789385004,623.60151642797
362,11,847.545153272577,697.444076222038
362,12,580.896516393443,733.764344262295
362,13,1124.7479338843,753.644628099174
362,14,696.507972665148,803.325740318907
362,15,836.770240700219,806.819474835886
362,16,1074.27372262774,822.169708029197
362,17,1126.16384180791,815.466666666667
362,18,244.939393939394,856.01652892562
362,19,921.79373650108,866.214542836573
362,20,880.897959183673,883.47084548105
362,21,835.054078826764,888.07974335472
362,22,745.531941808982,874.996837444655
362,23,1072.57258064516,882.112903225806
362,24,796.332196452933,921.346521145975
362,25,892.223376623377,921.012987012987
362,26,836.101809954751,930.56334841629
362,27,1148.63695090439,928.020671834625
362,28,680.988888888889,934.62037037037
362,29,726.170344218888,933.862312444837
362,30,645.125,941.462389380531
362,31,626.505908419498,1050.09970457903
362,32,1183.41549815498,1050.90774907749
362,33,697.537942664418,1082.94772344013
362,34,793.241222070223,1094.28590971272
362,35,657.082132564841,1090.07204610951
362,36,888.79469273743,1094.04888268156
362,37,952.735652959783,1162.79349299593
362,38,1142.65134099617,1194.33486590038
362,39,1186.33382137628,1238.86090775988
362,40,902.058201058201,1292.98261526833
362,41,1297.59610027855,1314.12534818942
362,42,1582.23720930233,1405.3488372093
362,43,1231.62461538462,1620.68153846154
362,44,1193.81595881596,1686.49163449163
362,45,1301.71548619448,1724.6518607443
362,46,1402.87888198758,1732.45859213251
362,47,1550.40299227799,1820.91650579151
362,48,1177.91485148515,1883.49306930693
362,49,1545.26158445441,1918.91629297459
362,50,1294.84484038604,1906.01187824796
362,51,1427.68699186992,1939.0162601626
363,1,684.936842105263,364.210526315789
363,2,785.343414634146,531.078048780488
363,3,594.38226744186,637.5625
363,4,792.636094674556,635.153846153846
363,5,743.410071942446,661.601438848921
363,6,707.307906976744,689.707906976744
363,7,545.658959537572,766.951445086705
363,8,466.503095975232,786.465944272446
363,9,1547.02385935538,815.966513185433
363,10,538.059770114943,841.410344827586
363,11,579.045393858478,846.951935914553
363,12,691.928240740741,848.300925925926
363,13,650.511029411765,868.090533088235
363,14,575.835214446953,872.618510158014
363,15,1503.33773087071,895.664028144239
363,16,455.221330275229,882.470183486239
363,17,392.624624624625,888.363363363363
363,18,579.168604651163,891.360465116279
363,19,595.133165829146,920.683417085427
363,20,628.663167104112,910.24321959755
363,21,559.428846153846,907.275
363,22,1464.71341463415,910.640243902439
363,23,564.457668711656,964.041717791411
363,24,685.748968768415,945.573954036535
363,25,350.464607464607,976.4851994852
363,26,1498.74201183432,971.809467455621
363,27,639.078884462151,984.181673306773
363,28,691.30163599182,996.29345603272
363,29,663.286713286713,988.508158508158
363,30,569.125598086124,994.401913875598
363,31,606.08202443281,997.452006980803
363,32,647.349939246659,1032.48359659781
363,33,333.992211838006,1025.44704049844
363,34,501.475444096134,1038.22988505747
363,35,599.459866220736,1033.52508361204
363,36,571.213675213675,1051.89821289821
363,37,450.255244755245,1064.14219114219
363,38,1529.2480270575,1573.10935738444
363,39,881.504716981132,1590.31132075472
363,40,911.417982989064,1611.57958687728
363,41,1100.43277310924,1896.61344537815
364,1,1091.31031613977,202.272046589018
364,2,962.164156626506,204.680722891566
364,3,775.159709618875,498.638838475499
364,4,668.101551480959,650.619181946403
364,5,699.904442581727,665.642078792959
364,6,602.395280235988,828.769911504425
364,7,397.480061349693,861.130368098159
364,8,607.891059353869,876.219383921863
364,9,354.160317460317,890.037301587302
364,10,248.839024390244,887.873170731707
364,11,424.170147733062,913.932755985736
364,12,653.970534069982,893.60773480663
364,13,621.995623632385,904.150984682713
364,14,358.043360433604,908.747967479675
364,15,689.510638297872,913.738878143133
364,16,665.74494949495,946.140572390572
364,17,1551.36596385542,957.612951807229
364,18,741.260135135135,952.054054054054
364,19,1528.44827586207,963.168965517241
364,20,1130.3185840708,970.064896755162
364,21,1244.00799543118,972.007995431182
364,22,1357.20577164366,970.781681304893
364,23,682.621621621622,979.434362934363
364,24,1156.73708920188,981.395539906103
364,25,1565.3468164794,999.382771535581
364,26,1599.0523613963,998.023613963039
364,27,370.477889837083,991.422032583398
364,28,519.147012578616,998.010220125786
364,29,588.952247191011,991.212078651685
364,30,639.054285714286,997.08
364,31,1622.97470817121,1012.3579766537
364,32,518.706677265501,1017.26232114467
364,33,409.431734317343,1020.34194341943
364,34,581.653886010363,1017.8310880829
364,35,467.330404217926,1048.24780316344
364,36,648.819393939394,1106.24848484848
364,37,564.096875,1151.19583333333
364,38,645.226135310473,1198.44670991659
364,39,766.767772511848,1421.88388625592
364,40,869.665610142631,1510.96513470681
364,41,1060.01853997682,1681.76245654693
364,42,1019.10025062657,1816.99248120301
364,43,960.029315960912,1939.85993485342
365,1,1073.41753472222,50.2994791666667
365,2,1366.29291044776,93.8152985074627
365,3,725.315748642358,913.750193948798
365,4,516.488741721854,938.705960264901
365,5,1597.53795918367,944.829387755102
365,6,527.978508217446,967.744627054362
365,7,590.058577405858,973.193863319386
365,8,638.648384673178,969.969196093163
365,9,1571.46780072904,1005.49939246659
365,10,1546.30687022901,1006.53435114504
365,11,791.705882352941,1006.81455633101
365,12,877.065003779289,1016.05366591081
365,13,824.630952380952,1009.68027210884
365,14,657.344370860927,1016.6064333018
365,15,962.488584474886,1030.00152207002
365,16,1537.54620976116,1033.78193146417
365,17,1014.74182444062,1036.96729776248
365,18,762.661266568483,1046.17083946981
365,19,1069.07549120993,1042.29989658738
365,20,1243.67243186583,1042.06761006289
365,21,794.595238095238,1044.53174603175
365,22,1389.42897998093,1042.32888465205
365,23,719.48606557377,1052.11885245902
365,24,822.961139896373,1049.4067357513
365,25,935.599177800617,1051.05960945529
365,26,675.810559006211,1053.73291925466
365,27,1590.85529715762,1048.84754521964
365,28,867.669932177845,1056.21326299925
365,29,1568.62157221207,1057.03839122486
365,30,773.67921686747,1066.32379518072
365,31,1604.94646680942,1095.55888650964
365,32,600.773134328358,1122.99402985075
365,33,1593.97134670487,1146.08309455587
365,34,1769.42534722222,1351.30555555556
366,1,1094.23182384711,266.676360614873
366,2,1184.31358885017,391.017421602787
366,3,1233.27633587786,460.540458015267
366,4,1266.86962750716,511.355300859599
366,5,1282.51624015748,583.056102362205
366,6,1331.3499344692,612.275229357798
366,7,1356.15775749674,627.900912646675
366,8,1416.72242361471,714.875194199896
366,9,1103.99899193548,701.802419354839
366,10,1503.87411167513,870.106598984772
366,11,1229.02524038462,878.506009615385
366,12,1528.16166281755,893.200923787529
366,13,905.16890080429,885.690348525469
366,14,1235.52840909091,915.311079545454
366,15,1540.34567901235,905.567901234568
366,16,1545.66982922201,923.643263757116
366,17,1608.04172274563,960.007402422611
366,18,1185.77663230241,944.176975945017
366,19,1219.75268817204,963.507168458781
366,20,1044.62976501305,991.515404699739
366,21,1186.49722882027,1041.58986539984
366,22,1096.53970223325,1096.30459057072
366,23,1085.80614203455,1196.83557261676
367,1,1090.26328800989,21.0074165636588
367,2,777.181609195402,921.240229885058
367,3,721.098504837291,910.668425681618
367,4,761.731563421829,946.197640117994
367,5,725.626506024096,957.842168674699
367,6,865.570397111913,977.065884476534
367,7,763.108320251177,980.640502354788
367,8,48.7552941176471,981.628235294118
367,9,470.867671691792,978.060301507538
367,10,521.526243093923,993.229281767956
367,11,852.485589519651,1002.34061135371
367,12,550.06835443038,999.617721518987
367,13,659.808615384615,999.842461538462
367,14,1495.96606334842,996.472850678733
367,15,598.676616915423,1004.50870646766
367,16,449.218218218218,1007.37637637638
367,17,489.2,1011.09022556391
367,18,722.211731044349,1002.4191702432
367,19,575.369565217391,1024.19444444444
367,20,741.10547184774,1021.52260111023
367,21,521.260323159785,1019.42190305206
367,22,1451.17964071856,1021.05389221557
367,23,1371.58762117823,1027.11483967189
367,24,350.80040526849,1031.60081053698
367,25,265.475317348378,1020.72284908322
367,26,773.22311827957,1037.60349462366
367,27,1412.38592750533,1046.43176972281
367,28,1371.54267515924,1049.25350318471
367,29,948.535936113576,1050.15173025732
367,30,486.78904109589,1047.18356164384
367,31,532.870813397129,1061.17464114833
367,32,1484.96702230844,1058.92046556741
367,33,1285.36013986014,1053.67307692308
367,34,876.715639810427,1051.0308056872
367,35,397.005826656955,1065.28404952658
367,36,820.535,1059.02428571429
367,37,724.153780068729,1074.34793814433
367,38,671.188340807175,1058.8898854011
367,39,1144.61488673139,1069.28155339806
367,40,1113.7491926803,1077.49623250807
367,41,991.17677286742,1082.24049331963
367,42,743.525898842169,1093.96160877514
367,43,1031.12769784173,1086.0809352518
367,44,464.016109045849,1082.83890954151
367,45,1073.00194552529,1083.36381322957
367,46,893.547206165703,1085.52408477842
367,47,789.161594963274,1101.91920251836
367,48,941.365902293121,1091.36889332004
367,49,862.155727155727,1107.25868725869
367,50,895.317224287484,1105.60966542751
367,51,833.691299165673,1111.13110846246
367,52,750.458994708995,1128.04497354497
367,53,733.995983935743,1149.40863453815
367,54,905.411622276029,1258.27360774818
367,55,821.334375,1598.2890625
367,56,853.804556354916,1878.84532374101
367,57,872.641092327698,1922.88816644993
368,1,1543.94962216625,722.732997481108
368,2,1581.72252252252,754.538738738739
368,3,1613.94335511983,779.701525054466
368,4,1644.48562783661,816.14069591528
368,5,1677.80379041249,860.714604236343
368,6,1389.40254237288,885.306497175141
368,7,1663.08679245283,876.975471698113
368,8,1732.06952662722,898.949704142012
368,9,1359.19173553719,899.452892561984
368,10,1359.33066933067,924.948051948052
368,11,1223.18796992481,964.330827067669
368,12,1333.1561691113,968.982743744607
368,13,1547.39393939394,968.021212121212
368,14,1511.16131989001,997.900091659028
368,15,1315.47424684159,1018.38678328474
368,16,1180.26666666667,1017.866
368,17,1468.51637043966,1039.3012160898
368,18,1499.86400937866,1036.99296600234
368,19,1376.49894291755,1031.35306553911
368,20,1352.6925,1031.4175
368,21,1245.57514124294,1061.41355932203
368,22,1285.40729001585,1056.09508716323
368,23,1364.08877721943,1072.94388609715
368,24,939.808438818565,1068.005907173
368,25,1469.37542372881,1120.7093220339
368,26,1160.39747327502,1144.08551992225
368,27,1315.90069444444,1172.65486111111
368,28,997.032692307692,1566.53974358974
369,1,1001.55774278215,30.5196850393701
369,2,697.531914893617,42.8244680851064
369,3,853.204545454545,74.1089015151515
369,4,533.573919107392,466.86889818689
369,5,559.498084291188,939.671775223499
369,6,603.970670391062,971.889664804469
369,7,1209.21979865772,952.671140939597
369,8,542.87,966.60625
369,9,573.378640776699,976.968932038835
369,10,950.216623036649,981.035994764398
369,11,1095.2102425876,980.353099730458
369,12,105.730088495575,982.121681415929
369,13,859.389285714286,988.297619047619
369,14,1060.36557610242,989.709815078236
369,15,889.920962199313,986.079037800687
369,16,1023.04447632712,979.875179340029
369,17,898.469483568075,1009.55868544601
369,18,1170.63643351268,992.531129900077
369,19,979.004716981132,996.460691823899
369,20,480.166767371601,989.286404833837
369,21,569.223282442748,1000.49236641221
369,22,752.791411042945,1001.1773006135
369,23,1109.96,1007.05153846154
