ImageNumber,BorderedCells_Number_Object_Number,BorderedCells_Location_Center_X,BorderedCells_Location_Center_Y,BorderedCells_ObjectSkeleton_NumberBranchEnds_MorphologicalSkltn,BorderedCells_ObjectSkeleton_NumberNonTrunkBranchs_MrphlgclSkltn,BorderedCells_ObjectSkeleton_NumberTrunks_MorphologicalSkeleton,BorderedCells_ObjectSkeleton_TotalObjectSkltnLngth_MrphlgclSkltn,BorderedCells_Parent_Cells
447,26,614.806748466258,939.125766871166,4,1,3,40.041631102562,26
447,27,726.532407407407,945.157407407407,2,0,3,45.5563498139381,27
447,28,752.947565543071,946.949438202247,6,3,3,68.4558448791504,28
447,29,648.835866261398,951.854103343465,5,4,1,67.1837678551674,29
447,30,1238.15257352941,951.863970588235,1,0,3,1.0,30
447,31,682.784671532847,957.193430656934,2,0,2,15.0710681080818,31
447,32,857.311046511628,957.654069767442,4,2,4,42.1421362161636,32
447,33,743.240143369176,967.666666666667,8,5,5,189.610176384449,33
447,34,1285.68951612903,967.137096774194,1,0,1,1.0,34
447,35,1041.51608579088,970.802949061662,2,0,3,19.8994950056076,35
447,36,1253.94227188082,971.584729981378,14,12,5,362.220350861549,36
447,37,970.095022624434,967.619909502262,3,2,3,29.8994954228401,37
447,38,992.94587628866,969.479381443299,2,0,2,69.6984859704971,38
447,39,1316.90171990172,972.228501228501,5,2,3,52.9411259889603,39
447,40,889.173295454545,972.642045454546,5,4,6,68.5269125699997,40
447,41,924.516049382716,976.708641975309,7,2,6,85.5269133448601,41
447,42,1095.36829558999,979.431466030989,7,3,4,73.0121943354607,42
447,43,645.007648183556,974.629063097514,9,9,2,221.894447982311,43
447,44,1353.53147877013,978.314787701318,13,10,3,329.450798392296,44
447,45,868.738636363636,983.441287878788,5,3,2,89.6274178028107,45
447,46,1006.39482200647,989.275080906149,5,3,3,84.7695539593697,46
447,47,1165.75454545455,984.990909090909,9,8,3,200.509671151638,47
447,48,1643.20618556701,991.041237113402,10,4,6,197.865009486675,48
447,49,1200.2058287796,990.632058287796,3,2,1,45.0416312813759,49
447,50,1435.45811518325,993.248691099476,1,0,2,3.41421359777451,50
447,51,973.037037037037,995.358024691358,8,9,6,182.024389863014,51
447,52,1462.28051391863,1002.12419700214,3,1,3,17.8994950056076,52
447,53,1488.99193548387,999.967741935484,0,0,0,0.0,53
447,54,1577.59673659674,1000.45221445221,3,1,2,27.31370896101,54
447,55,1549.71161825726,1005.86514522822,5,3,3,143.254835963249,55
447,56,1332.77349768875,1017.91833590139,5,3,4,84.183767914772,56
447,57,887.769565217391,1024.24492753623,13,8,5,206.681243538857,57
447,58,1485.5385620915,1031.07058823529,5,1,4,24.3137089014053,58
447,59,1441.8051391863,1029.73875802998,3,0,4,11.4852814078331,59
447,60,1521.71543086172,1044.20641282565,5,1,4,27.3137089014053,60
447,61,1562.43675417661,1053.91885441527,4,2,2,56.9411261677742,61
447,62,633.992771084337,1895.50602409639,4,1,3,54.5269125103951,62
448,1,1118.59428571429,356.405714285714,3,0,3,48.8994955420494,1
448,2,1451.655,480.676666666667,2,0,2,41.2132038474083,2
448,3,1417.29661016949,487.802259887006,6,6,2,130.296466350555,3
448,4,1219.49148099607,510.570117955439,7,2,5,120.982757627964,4
448,5,1309.04146730463,516.038277511962,17,13,4,390.232546031475,5
448,6,1781.04266211604,559.899317406143,1,0,1,11.6568544507027,6
448,7,1505.27397260274,564.788432267884,6,4,2,87.4974756836891,7
448,8,1360.39317773788,564.858168761221,1,0,1,27.7279223203659,8
448,9,1472.91025641026,584.761538461538,7,3,4,50.8700580000877,9
448,10,1417.48085106383,590.469503546099,5,3,2,75.1126998662949,10
448,11,1529.45677694771,607.417289220918,3,1,2,40.970563352108,11
448,12,1323.06320541761,613.518058690745,6,3,5,98.9116896986961,12
448,13,1792.1048951049,604.958041958042,4,1,3,280.634563803673,13
448,14,1422.81020408163,626.457142857143,3,1,3,36.6274173855782,14
448,15,1400.20646766169,644.603233830846,5,2,3,66.3553400635719,15
448,16,1516.19183673469,652.189795918367,4,2,2,81.0832623243332,16
448,17,1460.63141524106,669.356143079316,6,4,2,61.2842719554901,17
448,18,1554.50248756219,671.266998341625,16,14,2,309.11984449625,18
448,19,1729.944,673.258666666667,2,0,2,11.4142135381699,19
448,20,1436.41067285383,705.127610208817,4,2,2,66.9411261677742,20
448,21,1327.82084095064,709.378427787934,2,0,2,35.3847767710686,21
448,22,1458.36531986532,713.855218855219,1,0,1,2.0,22
448,23,1694.34772182254,723.153477218225,7,4,3,160.539108335972,23
448,24,1435.05128205128,740.835595776772,6,4,2,78.0832621455193,24
448,25,1660.02224824356,766.44262295082,8,3,6,170.610176324844,25
448,26,1370.23091603053,786.513358778626,5,2,3,69.4558451771736,26
448,27,1552.17054263566,795.702325581395,4,2,3,122.639612436295,27
448,28,1526.35164835165,820.125588697017,7,6,1,132.154331147671,28
448,29,1625.21890547264,828.900497512438,2,0,3,40.5269120335579,29
448,30,1614.1045751634,877.934640522876,8,6,2,145.953321218491,30
448,31,1356.13377926421,965.565217391304,1,0,1,32.7989903092384,31
448,32,1557.43929359823,983.845474613686,2,0,2,9.65685445070267,32
448,33,1539.0505952381,1009.21428571429,3,2,1,116.05382591486,33
448,34,1202.42615239887,1233.10912511759,5,3,2,272.007148265839,34
449,1,1607.66694214876,22.2685950413223,8,3,5,106.083263278008,1
449,2,1906.95724465558,31.9667458432304,1,0,1,21.7279224395752,2
449,3,1552.61506276151,93.8340306834031,5,1,4,92.2548352479935,3
449,4,1623.56790123457,90.9053497942387,1,0,1,31.7989904880524,4
449,5,1562.81883024251,132.784593437946,3,0,3,34.1421363949776,5
449,6,1483.19704433498,340.024630541872,1,0,1,76.769553899765,6
449,7,1235.65874730022,792.231101511879,3,1,2,134.953321278095,7
449,8,930.15569823435,815.882825040128,2,1,1,46.5563501119614,8
449,9,899.742816091954,886.336206896552,6,4,4,140.296466827393,9
449,10,385.124407582938,894.554502369668,8,4,4,154.539107561111,10
449,11,868.386151797603,888.926764314248,0,0,0,0.0,11
449,12,1120.58926615553,893.736035049288,5,3,2,86.1126995682716,12
449,13,825.765696784073,894.548238897397,4,2,2,70.3553398251534,13
449,14,571.979553903346,904.921933085502,1,0,1,60.0121936798096,14
449,15,861.133040935673,915.62865497076,4,1,3,54.9411260485649,15
449,16,1680.37323943662,913.406103286385,3,0,3,18.0710682272911,16
449,17,1722.59278350515,918.270618556701,1,0,1,1.41421353816986,17
449,18,1695.15303430079,933.038258575198,8,1,7,68.1837670207024,18
449,19,1175.46814404432,926.739612188366,1,0,3,3.41421359777451,19
449,20,1650.03311258278,924.201986754967,1,0,1,5.41421365737915,20
449,21,915.636597938144,925.273195876289,5,3,4,122.012194991112,21
449,22,760.413010590015,932.35552193646,1,0,1,3.41421365737915,22
449,23,1013.60573476703,933.887096774194,9,7,2,136.396971404552,23
449,24,1173.134375,942.15625,14,12,2,261.793941855431,24
449,25,1661.40380047506,945.838479809976,4,3,1,31.1421362757683,25
449,26,1001.01636363636,948.789090909091,2,0,2,40.5563500523567,26
449,27,1255.26666666667,952.108888888889,6,6,2,108.254835605621,27
449,28,1296.59453781513,953.985294117647,2,0,2,6.24264073371887,28
449,29,1509.7705345502,956.465449804433,7,2,6,75.0121943950653,29
449,30,1629.74084507042,965.369014084507,1,0,2,9.65685451030731,30
449,31,1277.02631578947,968.184210526316,1,0,1,2.0,31
449,32,1471.83554376658,969.228116710875,4,1,3,70.6274179816246,32
449,33,1679.87719298246,974.014354066986,3,1,2,35.6274175643921,33
449,34,1369.64914992272,979.052550231839,3,0,4,51.3847768902779,34
449,35,1421.12709832134,978.815347721822,4,2,2,53.0416311621666,35
449,36,1274.18855932203,984.205508474576,4,1,3,41.8994952440262,36
449,37,1523.86612576065,992.981744421907,4,1,4,55.2132040858269,37
449,38,1097.8714524207,1000.68614357262,13,6,7,154.095456600189,38
449,39,1160.9317235637,1002.93755203997,11,5,9,182.124894320965,39
449,40,1550.43628509719,1012.01079913607,14,12,3,285.279224574566,40
449,41,1637.91941391941,1016.63003663004,3,2,1,47.8700584173203,41
449,42,1193.11723163842,1026.29661016949,10,9,4,247.237593829632,42
449,43,1116.00677200903,1029.09255079007,1,0,1,2.0,43
449,44,1074.4831625183,1038.7262079063,5,2,5,94.9116893410683,44
449,45,1692.05105105105,1041.92192192192,4,3,1,97.4264083504677,45
449,46,1033.45112781955,1047.4045112782,4,1,3,80.5269131660461,46
449,47,1581.44982078853,1041.41039426523,2,0,2,21.8994953632355,47
449,48,1743.75669642857,1169.29017857143,3,1,2,57.3553403019905,48
449,49,1771.39729119639,1188.44469525959,3,1,2,45.6984855532646,49
449,50,1018.04236006051,1797.68381240545,2,0,4,48.8994956016541,50
449,51,1350.40828402367,1922.32347140039,1,0,1,11.8284273147583,51
449,52,1317.06269592476,1928.94827586207,5,3,2,61.3553396463394,52
450,1,1485.65739821251,102.299900695134,4,1,4,102.71067994833,1
450,2,1686.7706855792,275.477541371158,7,4,4,156.811185181141,2
450,3,1568.79974489796,285.789540816327,4,3,3,61.6984858512878,3
450,4,1532.0870933893,291.758656873033,9,5,4,207.137088537216,4
450,5,1680.01438848921,296.812949640288,0,0,0,0.0,5
450,6,1566.98110661269,346.183535762483,7,4,3,207.894447922707,6
450,7,1532.21522693997,374.153733528551,3,1,2,48.1126989722252,7
450,8,1564.70564516129,414.009408602151,8,5,4,63.6984861493111,8
450,9,1530.59096945551,415.358565737052,3,1,3,14.8994951248169,9
450,10,1637.99524940618,429.581947743468,6,5,3,98.769553899765,10
450,11,1574.78697421981,446.297150610583,3,2,2,50.2842717766762,11
450,12,1653.54012841092,450.85393258427,2,2,3,57.2842724919319,12
450,13,1523.39892904953,455.456492637216,2,0,2,16.4852815270424,13
450,14,1681.61071428571,467.103571428571,11,8,3,292.764506876469,14
450,15,1543.95143487859,479.066225165563,11,11,2,194.710681438446,15
450,16,1634.08974358974,498.253205128205,3,1,3,49.0416311621666,16
450,17,1621.16869565217,519.561739130435,4,0,4,65.7695539593697,17
450,18,1590.76039933444,540.414309484193,3,1,2,11.656854391098,18
450,19,1563.18821603928,540.895253682488,0,0,1,0.0,19
450,20,1900.27254098361,570.375,2,0,2,8.65685451030731,20
450,21,1547.84302325581,567.816860465116,13,9,6,232.107651770115,21
450,22,1639.46091644205,580.547169811321,6,2,4,80.2548353075981,22
450,23,1893.56948228883,598.33514986376,0,0,0,0.0,23
450,24,1553.71604938272,609.393827160494,7,5,2,116.254835307598,24
450,25,1631.83678440926,610.794153471376,7,4,3,76.4264079928398,25
450,26,1584.38307030129,622.266857962697,5,2,3,79.7401162385941,26
450,27,1877.8325203252,639.269918699187,3,2,1,37.1421362757683,27
450,28,1721.45118733509,633.781002638522,23,19,4,505.931032121181,28
450,29,1749.90243902439,680.155327342747,1,0,1,46.4558447599411,29
450,30,1764.54711673699,709.860759493671,5,1,4,117.740117073059,30
450,31,1706.04807692308,824.178571428571,11,6,5,231.622369766235,31
450,32,1677.39603960396,883.937293729373,5,3,2,212.338099122047,32
450,33,1699.19362745098,918.384803921569,3,2,1,31.485281765461,33
451,1,1423.86929133858,27.4362204724409,0,0,0,0.0,1
451,2,1439.27423822715,14.6842105263158,1,0,1,5.82842725515366,2
451,3,1393.39311594203,33.0507246376812,2,1,1,14.6568546295166,3
451,4,1404.56876456876,79.9137529137529,1,0,1,23.3137090206146,4
451,5,1490.35334872979,91.1870669745958,2,0,2,10.0710678100586,5
451,6,1362.22452830189,91.9792452830189,7,3,4,53.2132042050362,6
451,7,1612.14106583072,134.69592476489,8,9,1,204.48023378849,7
451,8,1339.86231884058,134.514492753623,1,0,1,17.8994952440262,8
451,9,1441.50137741047,135.278236914601,6,5,1,105.982757389545,9
451,10,1603.42767295597,149.30607966457,1,0,1,13.0710681080818,10
451,11,1374.69326241135,150.693262411348,1,0,1,2.41421359777451,11
451,12,1422.83739837398,149.335365853659,3,0,3,50.6274180412292,12
451,13,1441.24311023622,181.123031496063,1,0,2,2.82842707633972,13
451,14,1237.47276688453,180.542483660131,3,0,3,81.01219445467,14
451,15,1278.50290135397,190.382978723404,1,0,1,30.3847767710686,15
451,16,1471.85185185185,209.733333333333,6,4,2,116.468039274216,16
451,17,1436.66506024096,275.949397590361,3,1,2,70.1126994490623,17
451,18,1652.18786127168,315.416184971098,2,0,3,20.4852817058563,18
451,19,1670.94952681388,420.375394321767,3,1,2,83.9411269426346,19
451,20,1461.53861003861,780.918918918919,4,1,3,77.6984857916832,20
451,21,1207.87179487179,796.395604395604,4,2,3,116.568544507027,21
451,22,1441.89184397163,855.179078014184,1,0,1,13.0710681080818,22
451,23,1287.12394957983,868.186974789916,1,0,1,13.485281586647,23
451,24,1413.37739872068,866.793176972281,0,0,0,0.0,24
451,25,1334.44117647059,870.960784313726,2,0,2,11.8284273147583,25
451,26,1309.74647887324,880.998591549296,5,3,2,94.5685446858406,26
451,27,1246.23076923077,906.858974358974,7,4,3,97.5685432553291,27
451,28,1170.56801470588,912.246323529412,7,2,5,89.7401165366173,28
451,29,1060.44197952218,913.92662116041,2,0,2,26.7279227375984,29
451,30,1270.98096885813,921.147058823529,1,0,2,10.828427195549,30
451,31,1201.01650165017,928.892739273927,5,2,3,59.7695533633232,31
451,32,899.277506112469,931.112469437653,4,0,4,66.4558448791504,32
451,33,1144.48556876061,941.587436332767,3,1,2,31.3847766518593,33
451,34,1291.84448462929,948.72513562387,3,2,1,69.5269136428833,34
451,35,1244.9062170706,955.350895679663,2,1,2,75.7695541381836,35
451,36,1425.45652173913,951.052795031056,2,1,1,34.7279224395752,36
451,37,664.124153498871,967.817155756208,0,0,0,0.0,37
451,38,1129.7610738255,970.573154362416,5,2,3,63.3847771286964,38
451,39,1084.01906158358,972.486803519062,4,1,3,46.6274173259735,39
451,40,819.208576998051,977.551656920078,4,6,2,148.639612197876,40
451,41,1194.0039893617,1013.02526595745,1,0,2,8.24264091253281,41
451,42,986.338164251208,1017.85346215781,4,2,2,110.911690056324,42
451,43,1278.9641025641,1019.5141025641,8,4,4,158.852815806866,43
451,44,1222.9061302682,1022.70881226054,0,0,0,0.0,44
451,45,1064.23162274619,1027.13314840499,2,0,2,17.0710680484772,45
451,46,1109.18796992481,1032.76441102757,1,0,3,18.7279222607613,46
451,47,1019.68064516129,1077.04032258065,3,0,3,11.656854391098,47
451,48,1173.43804537522,1097.50436300175,3,1,2,65.1126997470856,48
451,49,928.028610354224,1141.45504087193,4,2,2,74.7695539593697,49
451,50,1309.81519861831,1169.89810017271,4,1,3,63.2132042646408,50
451,51,1399.07845934379,1198.47360912981,3,1,4,37.5563499331474,51
451,52,1373.73195876289,1197.92096219931,4,3,2,67.1837670207024,52
451,53,1099.55235204856,1197.35811836115,2,0,2,21.5563493967056,53
451,54,1148.0264255911,1222.71627260083,2,0,2,50.4558445215225,54
451,55,1431.36303630363,1221.55445544554,1,0,1,10.4142135977745,55
451,56,1392.88095238095,1237.97857142857,0,0,1,0.0,56
451,57,1375.52093596059,1266.56280788177,2,0,2,3.0,57
451,58,960.912408759124,1483.4661105318,5,1,4,82.3259032964706,58
451,59,1158.39470899471,1666.66137566138,3,1,2,135.154330432415,59
451,60,1044.41169305725,1666.75883069428,1,0,1,7.0710676908493,60
451,61,1007.6288981289,1671.91372141372,4,0,4,108.154330670834,61
451,62,1042.13322884013,1724.7131661442,7,3,4,107.568544387817,62
451,63,1006.69848484848,1754.37727272727,0,0,1,3.41421359777451,63
451,64,1041.12016574586,1798.90193370166,6,2,6,92.9116896986961,64
451,65,1007.02368421053,1796.01578947368,2,0,4,18.485281765461,65
451,66,1114.23493975904,1814.38152610442,4,2,2,98.4974762201309,66
451,67,1132.5290628707,1829.56702253855,6,3,3,103.669048905373,67
451,68,1049.64015151515,1827.75568181818,2,0,2,27.9705629348755,68
451,69,999.291156462585,1837.20680272109,0,1,1,6.65685427188873,69
451,70,1154.3776683087,1848.15599343186,2,0,2,28.5563499927521,70
451,71,1280.70889487871,1852.34501347709,5,1,4,125.497476935387,71
451,72,1018.6887755102,1860.14795918367,4,2,2,116.669049799442,72
451,73,1110.32358318099,1878.10603290676,0,0,1,0.0,73
451,74,1098.06734693878,1900.61224489796,3,1,2,28.5563498139381,74
451,75,1066.25631768953,1921.98555956679,1,0,1,4.0,75
451,76,1037.65130260521,1921.12424849699,2,0,2,31.3847767710686,76
452,1,1663.79204892966,150.281345565749,3,1,2,87.4974765181541,1
452,2,1620.35530726257,335.043575418994,7,2,5,86.9411272406578,2
452,3,1809.69179600887,432.736141906874,3,1,2,76.9411270022392,3
452,4,1640.05190839695,806.517557251908,2,0,2,18.0710681080818,4
452,5,1554.15309126595,830.829244357213,6,3,3,226.308661162853,5
452,6,1863.49504950495,845.695544554455,3,1,2,77.0121946930885,6
452,7,1352.78984651712,921.540731995278,7,4,3,152.053826391697,7
452,8,1597.91390728477,910.364238410596,3,2,1,63.4558452963829,8
452,9,1817.98722044728,922.821086261981,2,0,2,5.82842725515366,9
452,10,1497.12026726058,940.373051224944,10,6,4,231.480233848095,10
452,11,1802.41414141414,951.782828282828,3,2,1,50.2842718362808,11
452,12,583.982471516214,981.001752848379,2,1,1,53.5563497543335,12
452,13,1601.72027972028,986.923076923077,5,2,3,26.3137090206146,13
452,14,1517.65835411471,986.466334164588,1,0,1,1.0,14
452,15,997.443430656934,991.837591240876,2,1,1,32.9705634117126,15
452,16,1214.54368932039,997.145631067961,4,3,3,190.53910857439,16
452,17,1755.23684210526,1018.65071770335,0,0,0,0.0,17
452,18,1713.32211538462,1038.27163461538,2,0,2,17.4852814674377,18
452,19,1464.08820286659,1052.78831312018,9,6,3,165.710680425167,19
452,20,1166.60153677278,1067.60043907794,12,7,5,268.806136190891,20
452,21,1231.9695024077,1057.2455858748,1,0,1,5.82842719554901,21
452,22,1305.32710280374,1060.8714953271,14,10,4,328.735069811344,22
452,23,1399.11081081081,1078.80405405405,2,1,1,52.7989906072617,23
452,24,1229.11791907514,1088.58265895954,8,5,3,202.651806950569,24
452,25,781.818930041152,1081.48765432099,4,1,3,94.01219445467,25
452,26,1603.0243902439,1097.86097560976,4,3,1,40.9705632925034,26
452,27,1678.89285714286,1104.81493506494,5,4,2,144.09545558691,27
452,28,1390.67010309278,1119.1675257732,6,3,3,99.9116896986961,28
452,29,1682.18604651163,1156.16860465116,2,0,2,14.4852816462517,29
452,30,1498.06501950585,1168.95708712614,6,0,6,91.5685433745384,30
452,31,1242.95201037613,1179.3411154345,4,2,3,63.284272134304,31
452,32,1300.24167987322,1215.31299524564,4,1,3,77.7401160597801,32
452,33,1644.74971031286,1241.25144843569,6,3,4,127.91169077158,33
452,34,1620.03442879499,1331.70579029734,2,0,2,14.0710679292679,34
452,35,1797.41525423729,1337.5790960452,3,2,1,158.669050216675,35
452,36,1795.21052631579,1372.00362976407,1,0,1,29.6568546295166,36
452,37,1614.76138433515,1384.08925318761,2,0,2,8.82842719554901,37
452,38,1776.13152804642,1671.38491295938,3,1,2,18.656854569912,38
452,39,1755.5415821501,1728.20689655172,6,3,3,99.4264081716538,39
452,40,1728.68927789934,1816.41575492341,3,1,2,39.4558447003365,40
453,1,1373.11081081081,18.7297297297297,1,0,1,12.3137083649635,1
453,2,1082.38709677419,587.845622119816,0,0,0,0.0,2
453,3,1059.80308880309,609.303088803089,3,1,2,29.3847769498825,3
453,4,1648.28874388254,637.835236541599,2,0,2,69.2842720746994,4
453,5,1199.25970664366,744.708369283865,3,0,3,87.6274180412292,5
453,6,1144.45110821382,817.848761408083,5,1,4,95.669048845768,6
453,7,1534.60859188544,830.505966587112,2,1,1,40.0416314601898,7
453,8,619.725060827251,836.664233576642,2,0,2,9.24264079332352,8
453,9,1363.83407079646,856.643805309734,4,1,3,50.9705634713173,9
453,10,1344.40293040293,852.796703296703,5,3,3,73.4558452963829,10
453,11,1388.32043010753,857.67311827957,1,0,1,26.9705634713173,11
453,12,1000.22854077253,883.051502145923,3,0,4,63.8700587749481,12
453,13,624.807142857143,869.359523809524,4,1,3,54.0416314601898,13
453,14,1276.73303167421,877.612368024133,7,4,3,81.7695537209511,14
453,15,1141.73094170404,874.579596412556,2,1,1,15.8994952440262,15
453,16,1240.49393939394,875.198484848485,6,4,3,75.1837670207024,16
453,17,1303.84993849938,882.437884378844,4,1,4,63.0416315197945,17
453,18,1013.08598130841,906.461682242991,2,2,2,35.9705632925034,18
453,19,229.866666666667,905.0,0,0,0,0.0,19
453,20,371.630303030303,906.289696969697,0,0,0,0.0,20
453,21,1072.30120481928,913.045180722892,3,2,3,29.3847765922546,21
453,22,1084.26315789474,920.758513931888,0,0,2,0.0,22
453,23,1087.05968169761,938.90450928382,4,3,2,63.6984858512878,23
453,24,1241.85517241379,956.336781609195,2,4,1,50.7989906072617,24
453,25,374.554896142433,962.467853610287,1,0,2,18.8994954228401,25
453,26,557.90447761194,956.408955223881,1,0,1,1.0,26
453,27,1178.12133891213,977.850418410042,7,5,3,191.793942213058,27
453,28,1075.00347222222,990.5,4,1,3,37.38477653265,28
453,29,986.835460992908,987.418439716312,8,4,4,185.480233132839,29
453,30,1033.80320699708,1005.61807580175,0,0,0,0.0,30
453,31,1239.5141955836,1059.90220820189,2,1,1,28.5563497543335,31
453,32,852.537061118335,1123.91157347204,2,0,2,24.9705629944801,32
453,33,1533.68383110196,1188.66632337796,2,0,2,45.3553395271301,33
453,34,1281.06739526412,1229.17304189435,0,0,0,0.0,34
453,35,1535.98807157058,1248.81312127237,0,0,0,0.0,35
453,36,1529.0253411306,1286.82066276803,1,0,1,1.0,36
454,1,391.302114803625,399.894259818731,1,0,1,16.0710682272911,1
454,2,264.288888888889,454.977777777778,1,0,1,4.24264061450958,2
454,3,362.022288261516,559.053491827637,0,0,0,0.0,3
454,4,344.211764705882,575.419607843137,1,0,1,6.24264079332352,4
454,5,491.016973125884,604.704384724187,1,0,1,6.0,5
454,6,243.694214876033,632.762396694215,4,2,2,62.6274180412292,6
454,7,345.269565217391,704.527536231884,0,0,0,0.0,7
454,8,132.754448398576,808.53024911032,2,1,1,25.0710679888725,8
454,9,281.661016949153,814.985875706215,0,0,0,0.0,9
454,10,205.007537688442,837.507537688442,4,3,1,83.1837668418884,10
454,11,1185.81896551724,848.163793103448,4,0,4,48.2132042050362,11
454,12,1059.27245508982,850.053892215569,4,0,5,47.6984857320786,12
454,13,171.709923664122,853.272264631043,1,0,1,1.0,13
454,14,35.841975308642,851.148148148148,2,0,2,24.3137090206146,14
454,15,189.885026737968,857.344919786096,1,0,1,20.0710681676865,15
454,16,304.21875,870.222039473684,2,0,2,4.82842713594437,16
454,17,1092.35158501441,869.610951008646,7,2,5,73.5979808568954,17
454,18,979.752788104089,875.979553903346,0,0,0,0.0,18
454,19,1215.59545454545,873.640909090909,1,0,1,2.41421359777451,19
454,20,1007.92177589852,882.293868921776,3,1,2,32.3137088418007,20
454,21,82.6109022556391,883.761278195489,1,0,1,4.82842725515366,21
454,22,256.884057971014,890.533333333333,0,0,0,0.0,22
454,23,1342.43922651934,888.925414364641,0,0,0,0.0,23
454,24,1077.40524193548,897.872983870968,2,0,2,37.3137090206146,24
454,25,1055.20472440945,898.102362204724,2,0,3,11.8284272551537,25
454,26,1313.49433106576,897.079365079365,2,0,2,36.9705632328987,26
454,27,1200.54417670683,900.504016064257,2,1,1,26.6568545103073,27
454,28,1239.89365079365,908.947619047619,9,6,3,145.882253408432,28
454,29,250.111814345992,910.126582278481,0,0,0,0.0,29
454,30,1213.45492662474,922.681341719078,0,0,0,0.0,30
454,31,1029.32345360825,935.76675257732,1,1,1,24.3137089014053,31
454,32,1315.71175166297,943.745011086474,0,0,0,0.0,32
454,33,1105.70921985816,957.790780141844,0,0,0,0.0,33
454,34,192.917127071823,952.812154696133,0,0,0,0.0,34
454,35,971.128820960699,954.910480349345,3,1,2,20.7279223799706,35
454,36,1215.06067961165,963.655339805825,4,2,2,31.3137089014053,36
454,37,1007.52060737527,966.27114967462,0,0,0,0.0,37
454,38,1279.20547945205,964.2,0,0,0,0.0,38
454,39,1077.96446700508,970.116751269036,0,0,0,0.0,39
454,40,1218.46990291262,987.846601941748,0,0,0,0.0,40
454,41,1274.64923076923,983.190769230769,0,0,0,0.0,41
454,42,454.863782051282,1015.6858974359,5,2,3,62.3847771883011,42
454,43,1027.2527173913,1016.4375,0,0,1,0.0,43
454,44,323.921104536489,1040.02761341223,1,0,1,7.65685433149338,44
454,45,98.8465189873418,1048.91613924051,0,0,1,0.0,45
454,46,325.030674846626,1063.1390593047,0,0,0,0.0,46
454,47,197.169047619048,1124.21904761905,0,0,0,0.0,47
454,48,376.970338983051,1348.31920903955,0,0,0,0.0,48
454,49,231.621454993835,1456.64364981504,2,0,2,15.8284272551537,49
455,1,1692.63595505618,719.660674157303,1,0,1,10.4852814078331,1
455,2,1135.62784810127,725.559493670886,4,5,1,104.325903594494,2
455,3,1159.20852017937,728.044843049327,2,0,2,44.1421362161636,3
455,4,1685.38204592902,744.989561586639,4,3,1,73.3259027600288,4
455,5,1162.82634730539,745.476047904192,7,6,1,138.225398898125,5
455,6,1257.70018975332,778.299810246679,5,3,3,165.781748771667,6
455,7,1241.26834381551,824.054507337526,6,4,3,148.710680544376,7
455,8,814.664347826087,820.717391304348,4,1,3,160.379727244377,8
455,9,1133.99583333333,819.545833333333,9,7,3,200.33809876442,9
455,10,608.350666666667,842.849333333333,3,1,2,29.4852818250656,10
455,11,1170.76470588235,845.995642701525,4,1,5,54.0416314005852,11
455,12,782.926536731634,859.194902548726,0,0,0,0.0,12
455,13,1159.78266331658,869.621859296482,4,2,3,72.5979807376862,13
455,14,1219.45719844358,953.544747081712,2,0,2,25.3137088418007,14
455,15,1291.7542997543,969.641277641278,12,7,5,213.622369647026,15
455,16,1193.21881123449,983.883736120183,5,2,7,82.7401161193848,16
455,17,1399.2398255814,974.061046511628,2,0,2,4.41421359777451,17
455,18,1056.00780031201,974.486739469579,1,0,5,15.0710681080818,18
455,19,1163.0843373494,973.58313253012,2,0,3,6.82842725515366,19
455,20,1082.54304635762,982.791390728477,2,1,2,60.4558452367783,20
455,21,1063.85222672065,1003.23684210526,5,4,1,86.1837671399117,21
455,22,1354.875,995.847222222222,9,5,5,188.539108216763,22
455,23,1132.86511627907,1008.17906976744,4,2,3,40.2132040262222,23
455,24,1225.71759656652,1048.70386266094,11,7,5,248.036583542824,24
455,25,1122.86492374728,1035.39651416122,5,2,3,92.4974762201309,25
455,26,1166.9246031746,1047.10515873016,4,2,3,35.5563496947289,26
455,27,1337.73154362416,1065.38422818792,1,0,1,3.41421365737915,27
455,28,1517.80575539568,1069.26378896882,4,3,1,51.8700582385063,28
455,29,1137.89067055394,1073.26967930029,5,3,2,82.0121943354607,29
455,30,1298.64166666667,1068.77291666667,1,0,1,1.41421353816986,30
455,31,1393.04455445545,1081.11881188119,2,0,2,10.6568542718887,31
455,32,1322.52631578947,1089.75187969925,16,11,5,271.835573732853,32
455,33,1531.13043478261,1108.55314009662,0,0,2,3.0,33
455,34,1375.89473684211,1116.48627002288,0,0,0,0.0,34
455,35,1533.45622119816,1147.39170506912,1,0,1,18.0710682272911,35
455,36,1348.63656387665,1163.36123348018,1,0,1,3.41421365737915,36
456,1,81.8074534161491,319.546583850932,1,0,1,6.41421365737915,1
456,2,201.172881355932,321.579661016949,0,0,0,0.0,2
456,3,344.47553816047,449.08023483366,1,0,1,5.24264067411423,3
456,4,236.270103092784,516.843298969072,0,0,0,0.0,4
456,5,104.383606557377,660.97868852459,5,3,2,123.396972000599,5
456,6,141.48948374761,666.325047801147,3,1,2,59.3553400635719,6
456,7,55.2014388489209,704.889208633094,2,0,2,17.2426409125328,7
456,8,234.37,740.26,2,0,2,33.3847766518593,8
456,9,320.238095238095,740.784761904762,0,0,0,0.0,9
